,Name,ID,URL
90,Empire Restaurant,50471,https://www.zomato.com/bangalore/empire-restaurant-shivajinagar?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODYxMjM0OCwiNTQwOTciLCIxODI2MDA2MyIsIjUyMDk4Iiw1MDQ3MSw1NjYxOCwiMTg2MzA2NzgiLDUzMjExLCI2MDc3MyIsIjUwODU3IiwiMTg3NDQzMjYiLDE4NTQ4MjkzLCI1NzczMCIsIjE4NjgyNDMzIiwiMTgzMTczMjAiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
91,AB's - Absolute Barbecues,56618,https://www.zomato.com/bangalore/restaurants/abs-absolute-barbecues?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
92,Bengaluru Cafe,18630678,https://www.zomato.com/bangalore/bengaluru-cafe-jayanagar?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgyNjAwNjMiLCI1MjA5OCIsIjUwNDcxIiw1NjYxOCwxODYzMDY3OCw1MzIxMSwiNjA3NzMiLCI1MDg1NyIsIjE4NzQ0MzI2IiwxODU0ODI5MywiNTc3MzAiLCIxODY4MjQzMyIsIjE4MzE3MzIwIiwiNTg4MTgiLCI1MDg3OSJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
93,Chianti,53211,https://www.zomato.com/bangalore/restaurants/chianti?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
94,Siddiqu Kabab Center,60773,https://www.zomato.com/bangalore/siddiqu-kabab-center-richmond-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTA0NzEiLDU2NjE4LCIxODYzMDY3OCIsNTMyMTEsNjA3NzMsIjUwODU3IiwiMTg3NDQzMjYiLDE4NTQ4MjkzLCI1NzczMCIsIjE4NjgyNDMzIiwiMTgzMTczMjAiLCI1ODgxOCIsIjUwODc5IiwiNjE1NzkiLCIxODcyNzkwNiJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
95,Rim Naam - The Oberoi,50857,https://www.zomato.com/bangalore/rim-naam-the-oberoi-mg-road-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1NjYxOCwiMTg2MzA2NzgiLDUzMjExLCI2MDc3MyIsNTA4NTcsIjE4NzQ0MzI2IiwxODU0ODI5MywiNTc3MzAiLCIxODY4MjQzMyIsIjE4MzE3MzIwIiwiNTg4MTgiLCI1MDg3OSIsIjYxNTc5IiwiMTg3Mjc5MDYiLCIxODc4MzUyNyJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
96,The Old Fashioned Bar,18744326,https://www.zomato.com/bangalore/the-old-fashioned-bar-koramangala-6th-block-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2MzA2NzgiLDUzMjExLCI2MDc3MyIsIjUwODU3IiwxODc0NDMyNiwxODU0ODI5MywiNTc3MzAiLCIxODY4MjQzMyIsIjE4MzE3MzIwIiwiNTg4MTgiLCI1MDg3OSIsIjYxNTc5IiwiMTg3Mjc5MDYiLCIxODc4MzUyNyIsIjUwNjYzIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
97,eat.fit,18548293,https://www.zomato.com/bangalore/restaurants/eat-fit?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
98,Caperberry,57730,https://www.zomato.com/bangalore/caperberry-lavelle-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNjA3NzMiLCI1MDg1NyIsIjE4NzQ0MzI2IiwxODU0ODI5Myw1NzczMCwiMTg2ODI0MzMiLCIxODMxNzMyMCIsIjU4ODE4IiwiNTA4NzkiLCI2MTU3OSIsIjE4NzI3OTA2IiwiMTg3ODM1MjciLCI1MDY2MyIsIjE4NDcwNzg0IiwiMTg2MTMzMTMiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
99,Bologna,18682433,https://www.zomato.com/bangalore/bologna-indiranagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTA4NTciLCIxODc0NDMyNiIsMTg1NDgyOTMsIjU3NzMwIiwxODY4MjQzMywiMTgzMTczMjAiLCI1ODgxOCIsIjUwODc5IiwiNjE1NzkiLCIxODcyNzkwNiIsIjE4NzgzNTI3IiwiNTA2NjMiLCIxODQ3MDc4NCIsIjE4NjEzMzEzIiwxODMxMzUzMV0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
100,Here & Now,18317320,https://www.zomato.com/bangalore/here-now-hsr?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg3NDQzMjYiLDE4NTQ4MjkzLCI1NzczMCIsIjE4NjgyNDMzIiwxODMxNzMyMCwiNTg4MTgiLCI1MDg3OSIsIjYxNTc5IiwiMTg3Mjc5MDYiLCIxODc4MzUyNyIsIjUwNjYzIiwiMTg0NzA3ODQiLCIxODYxMzMxMyIsMTgzMTM1MzEsNTQxNjJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
101,BelgYum,58818,https://www.zomato.com/bangalore/belgyum-whitefield?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODU0ODI5MywiNTc3MzAiLCIxODY4MjQzMyIsIjE4MzE3MzIwIiw1ODgxOCwiNTA4NzkiLCI2MTU3OSIsIjE4NzI3OTA2IiwiMTg3ODM1MjciLCI1MDY2MyIsIjE4NDcwNzg0IiwiMTg2MTMzMTMiLDE4MzEzNTMxLDU0MTYyLDE4Njg3Nzg4XSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
102,Sea Rock,50879,https://www.zomato.com/bangalore/sea-rock-seshadripuram?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTc3MzAiLCIxODY4MjQzMyIsIjE4MzE3MzIwIiwiNTg4MTgiLDUwODc5LCI2MTU3OSIsIjE4NzI3OTA2IiwiMTg3ODM1MjciLCI1MDY2MyIsIjE4NDcwNzg0IiwiMTg2MTMzMTMiLDE4MzEzNTMxLDU0MTYyLDE4Njg3Nzg4LCI1NjU0MiJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
103,Lot Like Crepes,61579,https://www.zomato.com/bangalore/lot-like-crepes-koramangala-7th-block?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2ODI0MzMiLCIxODMxNzMyMCIsIjU4ODE4IiwiNTA4NzkiLDYxNTc5LCIxODcyNzkwNiIsIjE4NzgzNTI3IiwiNTA2NjMiLCIxODQ3MDc4NCIsIjE4NjEzMzEzIiwxODMxMzUzMSw1NDE2MiwxODY4Nzc4OCwiNTY1NDIiLDE4NTc4Nzk4XSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
104,XOOX Brewmill,18727906,https://www.zomato.com/bangalore/xoox-brewmill-koramangala-5th-block-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgzMTczMjAiLCI1ODgxOCIsIjUwODc5IiwiNjE1NzkiLDE4NzI3OTA2LCIxODc4MzUyNyIsIjUwNjYzIiwiMTg0NzA3ODQiLCIxODYxMzMxMyIsMTgzMTM1MzEsNTQxNjIsMTg2ODc3ODgsIjU2NTQyIiwxODU3ODc5OCwiMTg4MDI0NjAiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
105,Hunger Camp,18783527,https://www.zomato.com/bangalore/hunger-camp-jp-nagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTg4MTgiLCI1MDg3OSIsIjYxNTc5IiwiMTg3Mjc5MDYiLDE4NzgzNTI3LCI1MDY2MyIsIjE4NDcwNzg0IiwiMTg2MTMzMTMiLDE4MzEzNTMxLDU0MTYyLDE4Njg3Nzg4LCI1NjU0MiIsMTg1Nzg3OTgsIjE4ODAyNDYwIiwiNTIwMDIiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
106,Mavalli Tiffin Room (MTR),50663,https://www.zomato.com/bangalore/mavalli-tiffin-room-mtr-basavanagudi?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTA4NzkiLCI2MTU3OSIsIjE4NzI3OTA2IiwiMTg3ODM1MjciLDUwNjYzLCIxODQ3MDc4NCIsIjE4NjEzMzEzIiwxODMxMzUzMSw1NDE2MiwxODY4Nzc4OCwiNTY1NDIiLDE4NTc4Nzk4LCIxODgwMjQ2MCIsIjUyMDAyIiwiMTgzOTgzODciXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
107,Sidewalk Bar & Kitchen,18470784,https://www.zomato.com/bangalore/sidewalk-bar-kitchen-marathahalli?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNjE1NzkiLCIxODcyNzkwNiIsIjE4NzgzNTI3IiwiNTA2NjMiLDE4NDcwNzg0LCIxODYxMzMxMyIsMTgzMTM1MzEsNTQxNjIsMTg2ODc3ODgsIjU2NTQyIiwxODU3ODc5OCwiMTg4MDI0NjAiLCI1MjAwMiIsIjE4Mzk4Mzg3IiwiMTg1MDM3NjgiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
108,HVR Veg,18613313,https://www.zomato.com/bangalore/hvr-veg-seshadripuram-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg3Mjc5MDYiLCIxODc4MzUyNyIsIjUwNjYzIiwiMTg0NzA3ODQiLDE4NjEzMzEzLDE4MzEzNTMxLDU0MTYyLDE4Njg3Nzg4LCI1NjU0MiIsMTg1Nzg3OTgsIjE4ODAyNDYwIiwiNTIwMDIiLCIxODM5ODM4NyIsIjE4NTAzNzY4IiwiMTgyNTQ1OTciXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
109,Biergarten,18313531,https://www.zomato.com/bangalore/restaurants/biergarten?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
110,The Black Pearl,54162,https://www.zomato.com/bangalore/restaurants/the-black-pearl?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
111,Black Deer,18687788,https://www.zomato.com/bangalore/restaurants/black-deer?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
112,Dyu Art Cafe,56542,https://www.zomato.com/bangalore/dyu-art-cafe-koramangala-5th-block?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2MTMzMTMiLDE4MzEzNTMxLDU0MTYyLDE4Njg3Nzg4LDU2NTQyLDE4NTc4Nzk4LCIxODgwMjQ2MCIsIjUyMDAyIiwiMTgzOTgzODciLCIxODUwMzc2OCIsIjE4MjU0NTk3IiwiMTg0OTI5MTAiLCIxODQzMTA0MSIsMTgzMjM2MzAsIjE4NDIzNDQwIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
113,TBC Sky Lounge,18578798,https://www.zomato.com/bangalore/restaurants/tbc-sky-lounge?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
114,You Mee,18802460,https://www.zomato.com/bangalore/you-mee-whitefield-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1NDE2MiwxODY4Nzc4OCwiNTY1NDIiLDE4NTc4Nzk4LDE4ODAyNDYwLCI1MjAwMiIsIjE4Mzk4Mzg3IiwiMTg1MDM3NjgiLCIxODI1NDU5NyIsIjE4NDkyOTEwIiwiMTg0MzEwNDEiLDE4MzIzNjMwLCIxODQyMzQ0MCIsNTk4NDAsNTA2MzNdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
115,Veena Stores,52002,https://www.zomato.com/bangalore/veena-stores-malleshwaram?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODY4Nzc4OCwiNTY1NDIiLDE4NTc4Nzk4LCIxODgwMjQ2MCIsNTIwMDIsIjE4Mzk4Mzg3IiwiMTg1MDM3NjgiLCIxODI1NDU5NyIsIjE4NDkyOTEwIiwiMTg0MzEwNDEiLDE4MzIzNjMwLCIxODQyMzQ0MCIsNTk4NDAsNTA2MzMsMTgzNDYzNjVdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
116,PurpleBasil.in,18398387,https://www.zomato.com/bangalore/purplebasil-in-indiranagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTY1NDIiLDE4NTc4Nzk4LCIxODgwMjQ2MCIsIjUyMDAyIiwxODM5ODM4NywiMTg1MDM3NjgiLCIxODI1NDU5NyIsIjE4NDkyOTEwIiwiMTg0MzEwNDEiLDE4MzIzNjMwLCIxODQyMzQ0MCIsNTk4NDAsNTA2MzMsMTgzNDYzNjUsIjE4NzgyMjk5Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
117,Namma SLN,18503768,https://www.zomato.com/bangalore/namma-sln-basavanagudi?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODU3ODc5OCwiMTg4MDI0NjAiLCI1MjAwMiIsIjE4Mzk4Mzg3IiwxODUwMzc2OCwiMTgyNTQ1OTciLCIxODQ5MjkxMCIsIjE4NDMxMDQxIiwxODMyMzYzMCwiMTg0MjM0NDAiLDU5ODQwLDUwNjMzLDE4MzQ2MzY1LCIxODc4MjI5OSIsIjE4MzY2NjY0Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
118,Brew and Barbeque - A...,18254597,https://www.zomato.com/bangalore/brew-and-barbeque-a-microbrewery-pub-marathahalli-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg4MDI0NjAiLCI1MjAwMiIsIjE4Mzk4Mzg3IiwiMTg1MDM3NjgiLDE4MjU0NTk3LCIxODQ5MjkxMCIsIjE4NDMxMDQxIiwxODMyMzYzMCwiMTg0MjM0NDAiLDU5ODQwLDUwNjMzLDE4MzQ2MzY1LCIxODc4MjI5OSIsIjE4MzY2NjY0IiwiNTM4NzIiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
119,Red Rhino,18492910,https://www.zomato.com/bangalore/red-rhino-whitefield?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTIwMDIiLCIxODM5ODM4NyIsIjE4NTAzNzY4IiwiMTgyNTQ1OTciLDE4NDkyOTEwLCIxODQzMTA0MSIsMTgzMjM2MzAsIjE4NDIzNDQwIiw1OTg0MCw1MDYzMywxODM0NjM2NSwiMTg3ODIyOTkiLCIxODM2NjY2NCIsIjUzODcyIiwiNTU0NTMiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
120,Bamboo Hut,18431041,https://www.zomato.com/bangalore/bamboo-hut-nagarbhavi?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgzOTgzODciLCIxODUwMzc2OCIsIjE4MjU0NTk3IiwiMTg0OTI5MTAiLDE4NDMxMDQxLDE4MzIzNjMwLCIxODQyMzQ0MCIsNTk4NDAsNTA2MzMsMTgzNDYzNjUsIjE4NzgyMjk5IiwiMTgzNjY2NjQiLCI1Mzg3MiIsIjU1NDUzIiwiMTg2MjE4ODAiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
121,House Of Commons,18323630,https://www.zomato.com/bangalore/restaurants/house-of-commons?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
122,Float,18423440,https://www.zomato.com/bangalore/float-marathahalli?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgyNTQ1OTciLCIxODQ5MjkxMCIsIjE4NDMxMDQxIiwxODMyMzYzMCwxODQyMzQ0MCw1OTg0MCw1MDYzMywxODM0NjM2NSwiMTg3ODIyOTkiLCIxODM2NjY2NCIsIjUzODcyIiwiNTU0NTMiLCIxODYyMTg4MCIsIjE4NzY1MTE5IiwiMTg2NjQ5OTUiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
123,Onesta,59840,https://www.zomato.com/bangalore/restaurants/onesta?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
124,Mainland China,50633,https://www.zomato.com/bangalore/restaurants/mainland-china?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
125,Galito's,18346365,https://www.zomato.com/bangalore/restaurants/galitos?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
126,BITEBOX,18782299,https://www.zomato.com/bangalore/bitebox-marathahalli-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg0MjM0NDAiLDU5ODQwLDUwNjMzLDE4MzQ2MzY1LDE4NzgyMjk5LCIxODM2NjY2NCIsIjUzODcyIiwiNTU0NTMiLCIxODYyMTg4MCIsIjE4NzY1MTE5IiwiMTg2NjQ5OTUiLDUzMTI1LCIxODU3MzAxNiIsIjE4Njg1NTI5IiwiNTU0MTkiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
127,Cloud Cafe,18366664,https://www.zomato.com/bangalore/cloud-cafe-nagarbhavi?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1OTg0MCw1MDYzMywxODM0NjM2NSwiMTg3ODIyOTkiLDE4MzY2NjY0LCI1Mzg3MiIsIjU1NDUzIiwiMTg2MjE4ODAiLCIxODc2NTExOSIsIjE4NjY0OTk1Iiw1MzEyNSwiMTg1NzMwMTYiLCIxODY4NTUyOSIsIjU1NDE5IiwxODUxMjQwNl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
128,Windmills Craftworks,53872,https://www.zomato.com/bangalore/windmills-craftworks-whitefield?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1MDYzMywxODM0NjM2NSwiMTg3ODIyOTkiLCIxODM2NjY2NCIsNTM4NzIsIjU1NDUzIiwiMTg2MjE4ODAiLCIxODc2NTExOSIsIjE4NjY0OTk1Iiw1MzEyNSwiMTg1NzMwMTYiLCIxODY4NTUyOSIsIjU1NDE5IiwxODUxMjQwNiwiMTg2MDg5OTIiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==
129,Chikkanna Tiffin Room,55453,https://www.zomato.com/bangalore/chikkanna-tiffin-room-city-market?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODM0NjM2NSwiMTg3ODIyOTkiLCIxODM2NjY2NCIsIjUzODcyIiw1NTQ1MywiMTg2MjE4ODAiLCIxODc2NTExOSIsIjE4NjY0OTk1Iiw1MzEyNSwiMTg1NzMwMTYiLCIxODY4NTUyOSIsIjU1NDE5IiwxODUxMjQwNiwiMTg2MDg5OTIiLCIxODYyNTQyMCJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19
130,Foxtrot,18621880,https://www.zomato.com/bangalore/foxtrot-marathahalli-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg3ODIyOTkiLCIxODM2NjY2NCIsIjUzODcyIiwiNTU0NTMiLDE4NjIxODgwLCIxODc2NTExOSIsIjE4NjY0OTk1Iiw1MzEyNSwiMTg1NzMwMTYiLCIxODY4NTUyOSIsIjU1NDE5IiwxODUxMjQwNiwiMTg2MDg5OTIiLCIxODYyNTQyMCIsIjYwODAzIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
131,ANTIGRAVITY,18765119,https://www.zomato.com/bangalore/antigravity-marathahalli-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgzNjY2NjQiLCI1Mzg3MiIsIjU1NDUzIiwiMTg2MjE4ODAiLDE4NzY1MTE5LCIxODY2NDk5NSIsNTMxMjUsIjE4NTczMDE2IiwiMTg2ODU1MjkiLCI1NTQxOSIsMTg1MTI0MDYsIjE4NjA4OTkyIiwiMTg2MjU0MjAiLCI2MDgwMyIsIjE4NzY3ODk3Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
132,Lush - Renaissance Hotel...,18664995,https://www.zomato.com/bangalore/lush-renaissance-hotel-bengaluru-race-course-road-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTM4NzIiLCI1NTQ1MyIsIjE4NjIxODgwIiwiMTg3NjUxMTkiLDE4NjY0OTk1LDUzMTI1LCIxODU3MzAxNiIsIjE4Njg1NTI5IiwiNTU0MTkiLDE4NTEyNDA2LCIxODYwODk5MiIsIjE4NjI1NDIwIiwiNjA4MDMiLCIxODc2Nzg5NyIsIjE4NTM3NTg1Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
133,Pasta Street,53125,https://www.zomato.com/bangalore/restaurants/pasta-street?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
134,Nakkshatra,18573016,https://www.zomato.com/bangalore/nakkshatra-marathahalli?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2MjE4ODAiLCIxODc2NTExOSIsIjE4NjY0OTk1Iiw1MzEyNSwxODU3MzAxNiwiMTg2ODU1MjkiLCI1NTQxOSIsMTg1MTI0MDYsIjE4NjA4OTkyIiwiMTg2MjU0MjAiLCI2MDgwMyIsIjE4NzY3ODk3IiwiMTg1Mzc1ODUiLCIxODYyMjI2OCIsIjE4MjAyOTkxIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
135,The Asian Curry House,18685529,https://www.zomato.com/bangalore/the-asian-curry-house-malleshwaram-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg3NjUxMTkiLCIxODY2NDk5NSIsNTMxMjUsIjE4NTczMDE2IiwxODY4NTUyOSwiNTU0MTkiLDE4NTEyNDA2LCIxODYwODk5MiIsIjE4NjI1NDIwIiwiNjA4MDMiLCIxODc2Nzg5NyIsIjE4NTM3NTg1IiwiMTg2MjIyNjgiLCIxODIwMjk5MSIsIjU1OTA4Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
136,Yauatcha,55419,https://www.zomato.com/bangalore/yauatcha-mg-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2NjQ5OTUiLDUzMTI1LCIxODU3MzAxNiIsIjE4Njg1NTI5Iiw1NTQxOSwxODUxMjQwNiwiMTg2MDg5OTIiLCIxODYyNTQyMCIsIjYwODAzIiwiMTg3Njc4OTciLCIxODUzNzU4NSIsIjE4NjIyMjY4IiwiMTgyMDI5OTEiLCI1NTkwOCIsIjUyNDU5Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
137,Belgian Waffle Factory,18512406,https://www.zomato.com/bangalore/restaurants/belgian-waffle-factory?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14
138,Chinita Real Mexican Food,18608992,https://www.zomato.com/bangalore/chinita-real-mexican-food-koramangala-5th-block?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg1NzMwMTYiLCIxODY4NTUyOSIsIjU1NDE5IiwxODUxMjQwNiwxODYwODk5MiwiMTg2MjU0MjAiLCI2MDgwMyIsIjE4NzY3ODk3IiwiMTg1Mzc1ODUiLCIxODYyMjI2OCIsIjE4MjAyOTkxIiwiNTU5MDgiLCI1MjQ1OSIsNTAzMDYsIjE4MTYwMDkzIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
139,Burma Burma,18625420,https://www.zomato.com/bangalore/burma-burma-indiranagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2ODU1MjkiLCI1NTQxOSIsMTg1MTI0MDYsIjE4NjA4OTkyIiwxODYyNTQyMCwiNjA4MDMiLCIxODc2Nzg5NyIsIjE4NTM3NTg1IiwiMTg2MjIyNjgiLCIxODIwMjk5MSIsIjU1OTA4IiwiNTI0NTkiLDUwMzA2LCIxODE2MDA5MyIsIjE4MzkxMDIwIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
140,Mudpipe Cafe,60803,https://www.zomato.com/bangalore/mudpipe-cafe-btm?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTU0MTkiLDE4NTEyNDA2LCIxODYwODk5MiIsIjE4NjI1NDIwIiw2MDgwM10sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=
